case_id,run_id,Qtotal_generated_W,Qremoved_air_W,Qremoved_oil_W,Qremoved_flange_W,Qremoved_total_W,residual_W,residual_percent,status,notes
RUN008_CASE_105,SOLID_ONLY_RISK_125_RUN008,136.351423,97.1012637,-12.3147861,55.3592993,140.145777,-3.79435388,-2.78277542,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_106,SOLID_ONLY_RISK_125_RUN008,25.7623187,44.9980773,-65.9255196,48.4481132,27.5206709,-1.75835217,-6.82528691,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_107,SOLID_ONLY_RISK_125_RUN008,44.2747682,54.7531468,-59.3169604,51.0832164,46.5194027,-2.24463453,-5.06978269,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_108,SOLID_ONLY_RISK_125_RUN008,68.6895934,67.6327941,-50.8242133,54.5658497,71.3744304,-2.68483703,-3.90865180,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_109,SOLID_ONLY_RISK_125_RUN008,99.5002219,83.8777541,-39.9814200,59.0101075,102.906442,-3.40621974,-3.42332878,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_110,SOLID_ONLY_RISK_125_RUN008,137.364366,103.803454,-27.3179371,64.4397521,140.925269,-3.56090291,-2.59230470,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_111,SOLID_ONLY_RISK_125_RUN008,25.9391324,51.3720769,-80.8722708,57.4297098,27.9295160,-1.99038353,-7.67328490,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_112,SOLID_ONLY_RISK_125_RUN008,44.5906061,61.1728681,-74.1772452,60.0975756,47.0931984,-2.50259238,-5.61237578,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_113,SOLID_ONLY_RISK_125_RUN008,69.1879545,74.1174680,-65.5452178,63.6012718,72.1735221,-2.98556759,-4.31515516,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_114,SOLID_ONLY_RISK_125_RUN008,100.230731,90.4532960,-54.7097906,68.0696323,103.813138,-3.58240705,-3.57416037,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_115,SOLID_ONLY_RISK_125_RUN008,138.377402,110.488166,-42.0992135,73.5415140,141.930466,-3.55306414,-2.56766212,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_116,SOLID_ONLY_RISK_125_RUN008,26.1159924,57.7464543,-95.8130891,66.4096944,28.3430596,-2.22706716,-8.52759918,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_117,SOLID_ONLY_RISK_125_RUN008,44.9068688,67.5950862,-89.0532084,69.1092710,47.6511488,-2.74428003,-6.11104738,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_118,SOLID_ONLY_RISK_125_RUN008,69.6860746,80.6020650,-80.2695587,72.6423971,72.9749034,-3.28882882,-4.71949215,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_119,SOLID_ONLY_RISK_125_RUN008,100.959935,97.0272439,-69.3762618,77.1332333,104.784215,-3.82428027,-3.78791872,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_120,SOLID_ONLY_RISK_125_RUN008,139.387135,117.195626,-55.7534130,82.7002787,144.142492,-4.75535699,-3.41161829,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_121,SOLID_ONLY_RISK_125_RUN008,26.2928701,64.1209284,-110.749450,75.3888565,28.7603348,-2.46746476,-9.38453941,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_122,SOLID_ONLY_RISK_125_RUN008,45.2234283,74.0190320,-103.934357,78.1183506,48.2030259,-2.97959757,-6.58861497,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_123,SOLID_ONLY_RISK_125_RUN008,70.1843938,87.0878846,-95.0119325,81.6860673,73.7620194,-3.57762561,-5.09746600,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_124,SOLID_ONLY_RISK_125_RUN008,101.688105,103.599570,-84.0059513,86.2019065,105.795525,-4.10742008,-4.03923356,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
RUN008_CASE_125,SOLID_ONLY_RISK_125_RUN008,140.398341,123.879321,-70.3751838,91.8065644,145.310701,-4.91236016,-3.49887336,SOLVED_VALID,"negative oil heat flux means heat entering from hot oil boundary; 2*pi*r axisymmetric heat-flux weighting"
